id,title,priority,status,type,lane,release,urgency_tier,readiness,hard_blockers,active_dependency_edges,acceptance_criteria_present,packet_available,description_short
polylogue-jnj.8,"Rationalize root onboarding, tutorial, and reader launcher",P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-jnj,False,False,"Root CLI/onboarding/reader-launcher coherence; tutorial currently prints five status lines on a configured install. GH issue thread (body + comments) is input, not authority; this bead's scope statement wins where they …"
polylogue-jnj.9,Intentional runtime/deployment configuration surface,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-jnj,True,False,"One coherent config surface across user/NixOS/daemon/CLI/MCP/web: ownership per layer, effective-value inspection, recovery from invalid config. GH issue thread (body + comments) is input, not authority; this bead's sco…"
polylogue-pf1,Sync/async divergence: diff the twin backends against the '10 known divergences' list,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-a7xr,True,False,The async backend self-documents ~10 known divergences from the sync path; nothing enforces the list stays complete. Systematic diff of query text + pragma application + error handling between the twin trees; either con…
polylogue-rvh,Lesson reinforcement scheduling: judged memory on a forgetting curve,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,blocked-hard,polylogue-mhx.4,parent-child:polylogue-37t;blocks:polylogue-mhx.4,True,False,"Judged lessons inject by relevance and recency, but there is no consolidation model: a lesson injected once gets crowded out; always-inject burns budget on the internalized. SRS logic fits: inject at expanding intervals…"
polylogue-scd,Cross-surface handoff: polylogue open + copy-as-command everywhere,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,relates-to:polylogue-bby.11;parent-child:polylogue-jnj,False,False,"The CLI, webui, and MCP each dead-end at their own borders: a CLI result cannot jump to the richer web view ('polylogue open' does not exist); a webui row cannot be turned into the equivalent CLI command for scripting; …"
polylogue-tf0e,Generic-messages parser fallback drops available created_at/updated_at,P3,open,bug,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,relates-to:polylogue-cpf.4,True,False,
polylogue-xnkf,actions view fans out on duplicate tool_ids: one logical action becomes up to NxM rows,P3,open,bug,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,related:polylogue-9l5.6,True,False,"VERIFIED ON LIVE ARCHIVE 2026-07-06 (construct-validity hunt): the actions view (archive_tiers/index.py:328) pairs blocks on (tool_id, session_id) with no uniqueness or proximity constraint. Real Claude Code sessions co…"
polylogue-ze5,Decision: user.db vocabulary — separate epistemic records from workspace state,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-37t,True,False,"Operator question (2026-07-03): is 'assertions' the best term, and is the concept sufficient? Analysis: the unified user.db assertions table currently holds at least four ontologically different thing-classes under one …"
polylogue-fnm.9,Pipeline-as-subquery composition,P4,open,feature,04-read-contract-query-render,C-read-contract,T4-horizon,blocked-hard,polylogue-fnm.1;polylogue-fnm.7,parent-child:polylogue-fnm;blocks:polylogue-fnm.1;blocks:polylogue-fnm.7,True,False,`sessions where in(messages where text:timeout | group by session | count >= 5)` — full subquery composition. Most expressive and most expensive item on the ladder; defer until aggregates + child-count predicates prove …
polylogue-s8q,Make deployed Polylogue state trustworthy; captures queryable,P4,open,bug,04-read-contract-query-render,C-read-contract,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-8jg9,True,False,"Deployed-state contract skew. Parked while prod polylogued.service is deliberately inactive during the devloop; re-triage at next deploy. GH issue thread (body + comments) is input, not authority; this bead's scope stat…"
polylogue-2jj,IssueBench: real issues as coding-agent effectiveness benchmarks,P4,open,task,06-agent-context-coordination,D-agent-context-coordination,T4-horizon,future-ready-or-spec-needed,,,True,False,"Research lane (gpt-pro synthesis + raw-log agent-evals idea): closed beads/issues with their authoring sessions become benchmark tasks — time-to-first-patch, search depth, question count, spec-mismatch count, rework, co…"
polylogue-wohv,messages_fts UNINDEXED columns are write-only noise in a contentless table: drop or annotate,P4,open,task,08-scale-performance-live,B/G-storage-live-performance,T4-horizon,future-ready-or-spec-needed,,,True,False,"Found during 2026-07-06 grok + operator design review of the contentless-FTS decision. messages_fts is contentless (content empty, contentless_delete=1) WITHOUT contentless_unindexed=1, so its UNINDEXED columns (block_i…"
polylogue-611,Grok (xAI) conversation export importer,P4,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-l4kf,True,False,"BLOCKED: needs a real xAI export fixture before parser internals are frozen against a guessed shape. GH issue thread (body + comments) is input, not authority; this bead's scope statement wins where they conflict."
polylogue-7k7,Research-tooling export lane: inspect-ai / Docent formats,P4,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,blocked-hard,polylogue-fs1.5,blocks:polylogue-fs1.5;parent-child:polylogue-l4kf,False,False,"Research groups analyze agent transcripts at benchmark scale with dedicated tools (Transluce Docent, inspect-ai eval logs, trajectory corpora). Polylogue holds what none of them have: a longitudinal, real-work, multi-pr…"
polylogue-l4kf.2,Federation: .well-known/ai-sessions manifest + selective content-hash sync,P4,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,blocked-hard,polylogue-l4kf.1,parent-child:polylogue-l4kf;blocks:polylogue-l4kf.1,False,False,"WHY: local-first peers (second machine, trusted collaborator) should discover and exchange archive slices without a cloud service. ENABLES: cross-machine sync (durable tiers only: source content-hash union is idempotent…"
polylogue-l4kf.3,Outbound provenance: git notes (refs/notes/polylogue) + PR/issue citation footers + SARIF pathology export,P4,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,blocked-hard,polylogue-rxdo.4,parent-child:polylogue-l4kf;blocks:polylogue-rxdo.4,False,False,"WHY: findings trapped in Polylogue-only reports have no reach; developer-native surfaces (git log --notes, GitHub code scanning) make evidence visible where work happens. ENABLES: polylogue cite commit <sha> (git note w…"
polylogue-r47,Obsidian/PKM export profile: sessions and findings as wiki-linked Markdown,P4,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-l4kf,False,False,"The knowledgebase crowd (Obsidian, PKM, karlicoss lineage) navigates by wiki-links and frontmatter. A render profile that exports a session (or a finding/report) as Obsidian-flavored Markdown — frontmatter (origin, mode…"
polylogue-9l5.17,"Model-drift observatory: candidate changepoints with validity gates, never causal claims",P4,open,task,12-external-legibility-demos,L-legibility-demos,T4-horizon,blocked-hard,polylogue-9l5.7,parent-child:polylogue-9l5;blocks:polylogue-9l5.7,False,False,"WHY: same task-shape across (model, month) reveals cost/turns/error drift — the ""did this model get worse for my work"" question. HARD GATES (review-corrected): drift measures are MeasureSpec rows with coverage precondit…"
polylogue-4g5,Expose the archive as an HPI module and Promnesia source,P4,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-l4kf,False,False,"The QS/local-first community (HPI, Promnesia, ActivityWatch users) is Polylogue's actual lineage and the friendliest audience — precisely the people who evangelize tools like this. HPI has shallow chat-export modules; e…"
polylogue-9l5.16,"Trajectory Quality Index: reward-shaping composite, never truth",P4,open,task,99-horizon-or-general,N-horizon,T4-horizon,blocked-hard,polylogue-9l5.7,parent-child:polylogue-9l5;blocks:polylogue-9l5.7,False,False,"WHY: one 0-1 trajectory score is useful for dashboards and RL reward-SHAPING. ENABLES: eval export enrichment, personal dashboard. HARD CONSTRAINTS from review: composite over partially-heuristic subscores (fragmentatio…"
polylogue-ale,External link archival: sessions cite URLs; the evidence should not rot,P4,open,feature,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-l4kf,True,False,"Gwern-lineage hygiene: sessions cite external URLs constantly (docs, issues, papers) and they rot — a two-year-old session citing a 404 has lost its evidence. Blobs are already content-addressed; archiving cited pages a…"
polylogue-bby.14,Pinboard: workspaces as a spatial surface,P4,open,feature,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-bby,True,False,"Workspaces/recall packs exist in user.db with no surface that makes them feel like a place. The pinboard renders a workspace as a spatial board: pinned sessions, messages, queries (live tiles showing current result coun…"
polylogue-c36,"Native-compilation probe: mypyc first, only where profiles demand it",P4,open,task,99-horizon-or-general,N-horizon,T4-horizon,blocked-hard,polylogue-20d.15,blocks:polylogue-20d.15,True,False,"Cython-or-similar consideration (operator ask), analyzed 2026-07-03. WHAT MYPYC IS: a compiler that takes the existing mypy-strict-annotated Python and emits CPython C extensions — same source, no .pyx fork; types becom…"
polylogue-fs1.8,Nous Chat browser-capture adapter,P4,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-fs1,True,False,"When Nous Chat web usage starts, add a provider adapter to the browser extension — mechanical work on the existing capture pattern (chatgpt/claude/gemini adapters). Low priority until usage exists; filed so the lane is …"
polylogue-gqx,Desktop presence spike: Polylogue in the operator's ambient environment,P4,open,task,99-horizon-or-general,N-horizon,T4-horizon,blocked-hard,polylogue-20d.13;polylogue-scd,blocks:polylogue-20d.13;blocks:polylogue-scd,True,False,Exploratory (operator: 'IDK if there's anything here'): the operator lives in Hyprland + kitty + noctalia-class widgets; Polylogue's ambient value could surface there without new heavy UI. This spike enumerates and prot…
polylogue-lu1,"Ambient theming: terminal respects the environment, webui gains a theme system",P4,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,,True,False,Raw-log 06-18/05-30: CLI colors should respond to the environment (pywal-class dynamic palettes) rather than hardcode a scheme; the webui needs a real theme-set — the operator wants element-level customization as a disc…
